item,title,genres,other
8750,5633,Unknown,0
754,6367,Unknown,0
10472,7975,Unknown,0
884,424,Unknown,0
20536,359,Unknown,0
10229,5869,Unknown,0
3820,1972,Unknown,0
11873,4136,Jazz,74
18549,6916,Unknown,0
3111,4815,Unknown,0
2218,3515,Unknown,0
20423,3864,Unknown,0
16802,6374,Unknown,0
6166,1707,Rock,134
13938,8301,Rock,134
13789,8453,Unknown,0
19868,2447,Unknown,0
18136,7325,Unknown,0
16012,4811,Unknown,0
2895,1855,Unknown,0
6666,3076,Unknown,0
684,2391,Unknown,0
18532,6640,Unknown,0
16858,5499,Unknown,0
12661,3134,Unknown,0
17087,4931,Unknown,0
9578,4019,Unknown,0
18648,7073,Unknown,0
14101,7088,Unknown,0
5455,8560,Unknown,0
12757,3646,Unknown,0
11600,247,Pop,106
11965,5557,Unknown,0
3061,1571,Unknown,0
17392,2844,Unknown,0
18177,7950,Unknown,0
12316,990,Unknown,0
1732,9239,Unknown,0
177,4909,Unknown,0
4180,5220,Unknown,0
19133,5113,Unknown,0
15950,4023,Unknown,0
16398,291,Unknown,0
11645,1136,Unknown,0
18191,3985,Unknown,0
17165,649,Unknown,0
14558,2988,Rap,35
17600,7434,Unknown,0
12620,5295,Unknown,0
12224,2483,Unknown,0
6416,1665,Unknown,0
16090,6996,Rock,134
6132,6961,Unknown,0
13117,4777,Unknown,0
18491,6082,Unknown,0
19807,3305,Unknown,0
15143,2988,Unknown,0
6059,4207,Unknown,0
18298,6011,Unknown,0
17485,8674,Unknown,0
14062,7881,Unknown,0
11045,6099,Unknown,0
18890,515,Unknown,0
16230,862,Unknown,0
18241,1187,Unknown,0
8078,8081,Unknown,0
3342,142,Unknown,0
11714,8608,Unknown,0
356,296,Unknown,0
15972,1694,Unknown,0
8973,3708,Unknown,0
15920,2213,Unknown,0
2070,8346,Unknown,0
1028,8560,Unknown,0
7709,705,Unknown,0
4023,7374,Unknown,0
18379,9197,Country,54
7376,6021,Unknown,0
338,6930,Unknown,0
17042,2384,Unknown,0
16380,6821,Unknown,0
5800,1170,R&B,114
2548,3229,Rap,35
12332,5380,Easy Listening,211
4068,4896,Unknown,0
13320,6996,Unknown,0
11319,2044,Unknown,0
5220,1400,Unknown,0
2141,2546,Rock,134
12644,4453,Unknown,0
6264,7092,Unknown,0
15664,2389,Unknown,0
13232,560,Unknown,0
14879,7139,Unknown,0
1827,1424,Unknown,0
19995,2257,Unknown,0
16754,6904,Country,54
18902,4381,Unknown,0
8223,1026,Unknown,0
18755,5719,Unknown,0
4966,39,Unknown,0
4763,5787,Unknown,0
18311,9315,Unknown,0
6720,4323,Pop,106
2685,4261,Unknown,0
1947,9194,Unknown,0
3128,8857,Unknown,0
15117,252,Unknown,0
13933,283,Unknown,0
1984,4613,Unknown,0
16348,6896,Unknown,0
2673,7725,Unknown,0
9716,5095,Religious,123
7390,6898,Unknown,0
12338,3975,Pop,106
8703,1090,Shows &amp; Movies,187
15325,5467,Unknown,0
7328,4749,Unknown,0
14008,4926,Unknown,0
9984,8016,Unknown,0
10817,2087,Unknown,0
12683,3656,Unknown,0
12276,886,Unknown,0
5086,7916,Unknown,0
2900,4900,Unknown,0
20097,6868,Unknown,0
16649,7595,Rock,134
13649,3209,Unknown,0
17024,3997,Unknown,0
7111,7657,Unknown,0
12030,3845,Unknown,0
6676,6687,Unknown,0
15387,8510,Unknown,0
20092,8066,Unknown,0
1028,8560,Unknown,0
14668,2640,Unknown,0
18282,8462,Unknown,0
15317,8298,Unknown,0
8244,7230,Unknown,0
18144,7610,Unknown,0
13724,2564,Country,54
489,771,Unknown,0
6773,4656,Unknown,0
6366,7123,Unknown,0
389,2115,Country,54
10374,6102,Unknown,0
12190,9059,Unknown,0
13119,4815,Unknown,0
4257,6918,Unknown,0
2246,9088,Unknown,0
19574,5355,Unknown,0
14559,900,Unknown,0
16155,535,Speed Metal,149
1269,3595,Unknown,0
11342,2640,Pop,106
14146,8335,Unknown,0
15022,4844,Unknown,0
16549,3907,Unknown,0
16812,9284,Unknown,0
2485,5035,Unknown,0
13681,7947,Unknown,0
3975,2756,Unknown,0
7321,7010,Unknown,0
11695,8760,Unknown,0
12064,5926,Unknown,0
5034,1623,Unknown,0
18723,764,Unknown,0
19653,6259,Easy Listening,211
8288,1322,Unknown,0
4883,5963,Unknown,0
16026,1026,Unknown,0
15473,9054,Unknown,0
9272,5777,Unknown,0
19755,4676,Unknown,0
11792,6019,Unknown,0
3475,5785,Unknown,0
3205,5911,Latin,88
10522,6361,R&B,114
6901,9408,Unknown,0
1550,4714,Unknown,0
1548,8823,Unknown,0
14448,8034,Unknown,0
16387,3733,Rock,134
18740,6916,Unknown,0
3143,3953,Rock,134
8591,8012,Unknown,0
3975,2756,Unknown,0
4994,3560,Unknown,0
15313,1125,Unknown,0
8581,5417,Unknown,0
1007,50,Unknown,0
13499,241,Unknown,0
2692,885,Unknown,0
9814,7688,Unknown,0
19503,9290,Unknown,0
12435,8021,Unknown,0
2467,1026,Unknown,0
15472,5016,Unknown,0
11101,9259,R&B,114
19923,6010,Unknown,0
10603,2029,Unknown,0
8144,4083,Rock,134
2408,4147,Unknown,0
2311,724,Comedy,206
11631,1451,Unknown,0
17408,7325,Unknown,0
10454,3988,Unknown,0
14076,5767,Unknown,0
1450,6391,Unknown,0
2536,1528,Unknown,0
5760,8019,Unknown,0
4903,3846,Comedy,206
4778,1242,Unknown,0
14344,3053,Unknown,0
2793,4308,Unknown,0
14558,2988,Rap,35
4876,39,Unknown,0
13555,4988,Unknown,0
8621,5381,Unknown,0
16496,2664,Unknown,0
19765,8534,Unknown,0
6997,2438,Rock,134
10063,8801,Unknown,0
5926,8242,Unknown,0
6824,1261,Unknown,0
2779,8745,Rock,134
15039,2136,Unknown,0
1784,3571,Unknown,0
17024,3997,Unknown,0
15735,142,Unknown,0
11528,6070,Unknown,0
14104,1974,Unknown,0
7131,7143,Unknown,0
5715,8301,Rock,134
4387,1329,Unknown,0
18106,3918,Unknown,0
6540,6302,Unknown,0
12388,2820,Unknown,0
9419,3743,Unknown,0
17730,9088,Unknown,0
18603,3250,Unknown,0
7523,7041,Pop,106
1702,2535,Unknown,0
17654,723,Unknown,0
6686,755,Rock,134
20308,2901,Unknown,0
1867,8909,Unknown,0
17570,1810,Unknown,0
17841,8372,Unknown,0
3338,3115,Unknown,0
1919,579,Unknown,0
7398,2809,Unknown,0
13880,7454,Unknown,0
14574,625,Unknown,0
18212,8632,Unknown,0
9137,4621,Unknown,0
14368,5753,Unknown,0
9631,7362,Unknown,0
13537,4688,Unknown,0
16198,690,Country,54
10921,9321,Disco,15
2964,5530,Unknown,0
3975,2756,Unknown,0
2887,5260,Unknown,0
19293,1715,Pop,106
15348,8182,Unknown,0
9933,4516,Unknown,0
9580,7081,Unknown,0
18926,4207,Unknown,0
12488,8744,Unknown,0
14253,8965,Unknown,0
5252,4117,Unknown,0
15301,2636,Unknown,0
8764,6625,Unknown,0
17304,2779,Unknown,0
3807,7413,Unknown,0
8918,2716,Unknown,0
11785,6755,Unknown,0
1472,4621,Unknown,0
7067,2020,Classic Rock,135
15959,7616,Unknown,0
20271,7709,Unknown,0
633,4931,Unknown,0
12530,4796,Unknown,0
20092,8066,Unknown,0
7858,250,Unknown,0
1226,5680,Unknown,0
974,5887,Unknown,0
7998,8021,Unknown,0
19912,1158,Unknown,0
19633,4777,Unknown,0
858,7317,Folk,65
15424,1179,Unknown,0
5619,5574,Unknown,0
19831,625,Unknown,0
17876,7088,Unknown,0
18193,2638,Unknown,0
2410,557,Unknown,0
13227,8560,Unknown,0
11015,8704,Unknown,0
2162,3918,Unknown,0
4282,2653,Unknown,0
8752,1722,Unknown,0
17214,1916,Unknown,0
13924,8466,Unknown,0
14802,9315,Unknown,0
7879,6637,Unknown,0
3139,68,Unknown,0
14193,7665,Unknown,0
954,6028,Unknown,0
10052,8269,Unknown,0
5775,618,Unknown,0
16678,8560,Unknown,0
16104,507,Unknown,0
8010,5659,Unknown,0
6633,4643,Unknown,0
16940,1222,Unknown,0
15013,8273,Unknown,0
19393,5791,Unknown,0
10070,5235,Unknown,0
10808,7083,Unknown,0
13305,9300,Unknown,0
8252,8813,Unknown,0
7865,8359,Unknown,0
5707,3630,Unknown,0
14158,3058,Unknown,0
7468,8702,Unknown,0
19140,4440,Unknown,0
18084,2820,Unknown,0
1946,6390,Unknown,0
11296,1473,Unknown,0
12922,3845,Unknown,0
5640,808,Unknown,0
15898,8483,Unknown,0
5831,2009,Unknown,0
8559,4544,Unknown,0
2623,6099,Unknown,0
5049,4174,Unknown,0
1321,7545,Unknown,0
1895,2602,Unknown,0
6769,862,Unknown,0
10715,292,Unknown,0
15580,6310,Unknown,0
9017,2236,Shows &amp; Movies,187
16274,877,Unknown,0
8367,8249,Unknown,0
939,8560,Folk,65
17850,4092,Unknown,0
57,1940,Unknown,0
3789,6328,Unknown,0
7418,5508,Unknown,0
6354,6958,Unknown,0
15313,1125,Unknown,0
12104,1427,Unknown,0
4673,4886,Unknown,0
12774,9247,Unknown,0
9534,7709,Unknown,0
4428,91,Unknown,0
1238,1229,Unknown,0
13128,6421,Unknown,0
8065,9334,Unknown,0
383,3651,Unknown,0
186,3053,Rock,134
18170,5464,Unknown,0
12111,7088,Unknown,0
19543,2995,Unknown,0
5284,3811,Unknown,0
16401,8888,Pop,106
14062,7881,Unknown,0
13892,7847,R&B,114
14147,4789,Unknown,0
2192,2315,Unknown,0
2021,8604,Unknown,0
4573,7796,Unknown,0
10845,5095,Unknown,0
7311,7899,Unknown,0
17060,5365,Unknown,0
13312,6853,Unknown,0
8288,2999,Unknown,0
577,8567,Unknown,0
3505,8570,Pop,106
2218,3515,Unknown,0
7932,6002,Pop,106
18824,3210,Rock,134
12961,5016,Unknown,0
15230,1926,Unknown,0
473,101,Unknown,0
14509,8455,Unknown,0
10212,4554,Unknown,0
11515,5944,Unknown,0
16528,2609,Unknown,0
17917,1695,Unknown,0
18500,818,Pop,106
13208,7374,Unknown,0
18587,1996,Unknown,0
15812,2730,R&B,114
15039,2136,Unknown,0
8607,8057,Unknown,0
6211,6376,Unknown,0
12850,8394,Unknown,0
16565,2183,Rock,134
10916,7291,Unknown,0
11659,4624,Unknown,0
6243,7364,Unknown,0
13125,3321,Unknown,0
14078,5499,Unknown,0
8607,8057,Unknown,0
18975,1765,Unknown,0
1845,2742,Unknown,0
16876,2389,Pop,106
4594,6276,Unknown,0
5485,1185,Unknown,0
13298,6218,Unknown,0
657,3848,Unknown,0
12049,521,Unknown,0
11514,7367,Jazz,74
8585,1092,Unknown,0
17303,2908,Unknown,0
15609,85,Unknown,0
15227,4444,Unknown,0
4094,8414,Unknown,0
18826,663,Unknown,0
4437,6050,Unknown,0
453,3677,Unknown,0
3838,5439,Unknown,0
351,9397,Unknown,0
14181,9345,Rock,134
12824,6328,Unknown,0
5777,8778,Unknown,0
9183,7584,Unknown,0
19478,8434,Rock,134
16681,7634,Pop,106
10079,2240,Unknown,0
17159,7366,Unknown,0
9158,7366,Unknown,0
4679,1682,Unknown,0
2494,7362,Unknown,0
20251,9317,Unknown,0
9706,2571,Unknown,0
14578,3648,Unknown,0
12761,9339,Unknown,0
3650,7261,Unknown,0
4322,4294,Unknown,0
11293,3952,Unknown,0
20462,1582,Unknown,0
10079,2240,Unknown,0
17426,1223,Unknown,0
19252,6237,Unknown,0
10162,2145,Unknown,0
6914,8480,Unknown,0
12946,5114,Unknown,0
7502,1107,R&B,114
15285,2722,Unknown,0
11980,8727,Unknown,0
12010,5365,Unknown,0
14866,3677,Unknown,0
9596,1375,Unknown,0
743,5447,Unknown,0
19935,4892,Unknown,0
1972,6918,Unknown,0
17547,8744,Unknown,0
13603,4988,Unknown,0
2645,8577,Unknown,0
12997,369,Unknown,0
19185,2273,Unknown,0
13716,6038,Unknown,0
12644,4453,Unknown,0
13580,3893,Rock,134
1409,9247,Unknown,0
18859,1221,Unknown,0
6273,3832,Unknown,0
4609,6586,Unknown,0
1376,6149,Unknown,0
817,6637,Unknown,0
15548,7088,Unknown,0
12392,1428,Unknown,0
5508,8810,Unknown,0
18941,8021,Unknown,0
13698,4030,R&B,114
6383,9297,Jazz,74
10850,5753,Rap,35
13480,8981,Unknown,0
764,310,Unknown,0
13789,8453,Unknown,0
9715,4988,Unknown,0
2917,7116,Unknown,0
18429,4217,Unknown,0
13471,6625,Unknown,0
15923,112,Unknown,0
3718,1013,Unknown,0
5066,1088,Unknown,0
15276,2020,Classic Rock,135
1743,5416,Unknown,0
16002,1842,Unknown,0
15168,5353,Rock,134
12582,4723,Rock,134
11492,6082,Pop,106
13665,6328,Unknown,0
18295,7267,Unknown,0
4805,5511,Unknown,0
17371,3596,Unknown,0
16698,4250,Unknown,0
12820,6055,Unknown,0
20082,1078,Unknown,0
5349,3697,Unknown,0
12081,3305,Unknown,0
3628,6515,Unknown,0
19270,6918,Rock,134
13725,2741,Unknown,0
15623,8608,Unknown,0
18165,6871,Unknown,0
12267,827,Unknown,0
17686,2220,Unknown,0
13612,5511,Unknown,0
13858,3138,Unknown,0
5302,3618,Unknown,0
16,4530,Unknown,0
15241,4600,Unknown,0
4805,5511,Unknown,0
8050,9421,R&B,114
17867,2498,Unknown,0
14310,2020,Unknown,0
17384,94,Unknown,0
16764,535,Unknown,0
5831,2009,Unknown,0
11423,1156,Rock,134
13822,3560,Unknown,0
18966,4453,Unknown,0
2250,9207,Unknown,0
7590,3339,Unknown,0
15447,3704,Unknown,0
1043,5982,Unknown,0
20169,8993,Unknown,0
14558,2988,Rap,35
7503,5052,Pop,106
6805,645,Unknown,0
3955,2951,Rock,134
17965,4588,Unknown,0
20027,4914,Unknown,0
1190,7019,Unknown,0
16607,8460,Unknown,0
4143,4543,Rock,134
18165,6871,Unknown,0
20492,3536,Unknown,0
2401,1190,Unknown,0
5940,9246,Unknown,0
19249,7996,Unknown,0
10729,307,Unknown,0
10742,2687,Unknown,0
17723,4616,Unknown,0
5607,6572,Unknown,0
7703,6262,Unknown,0
3683,3028,Unknown,0
7917,3778,Unknown,0
4836,6505,Unknown,0
3425,6606,Unknown,0
18986,9317,Unknown,0
10738,6019,Unknown,0
2123,5267,Unknown,0
16519,3024,Unknown,0
7296,5443,Unknown,0
2583,2123,Unknown,0
2361,1219,Unknown,0
16427,4485,Unknown,0
7788,2220,Unknown,0
14230,5557,Unknown,0
6353,6798,Unknown,0
14140,5553,Unknown,0
9658,4146,Unknown,0
18419,4030,R&B,114
5126,3708,Unknown,0
4146,2653,Unknown,0
16572,3497,Unknown,0
863,6006,Unknown,0
10471,5674,Unknown,0
15202,8301,Rock,134
6791,407,Unknown,0
12614,7766,Unknown,0
1862,7133,Unknown,0
8470,5572,Unknown,0
16431,1441,Unknown,0
11453,4356,Unknown,0
3426,4688,Unknown,0
4038,8529,Unknown,0
4571,4637,Unknown,0
14448,8034,Unknown,0
3030,422,Unknown,0
11416,8168,Unknown,0
16044,7013,Unknown,0
4121,8967,Unknown,0
15540,9194,Unknown,0
18190,1959,Unknown,0
16325,4782,Unknown,0
5687,6327,Unknown,0
10537,2367,Unknown,0
20451,1844,Unknown,0
10446,6516,Unknown,0
7363,4998,Unknown,0
8660,5895,Unknown,0
2078,3082,Unknown,0
7055,1433,Unknown,0
18193,2638,Unknown,0
5752,3195,Unknown,0
19023,7934,Unknown,0
15499,2942,Unknown,0
12315,6996,Rock,134
8390,8449,R&B,114
2795,1280,Unknown,0
19133,5113,Unknown,0
16034,1763,Unknown,0
11754,5564,Unknown,0
16465,6782,Unknown,0
425,1887,Unknown,0
3049,2385,Unknown,0
66,853,Unknown,0
2425,5666,Unknown,0
3492,6370,Classic R&B,115
8376,5503,Country,54
10138,575,R&B,114
16688,4767,Unknown,0
4690,6282,Unknown,0
16565,2183,Rock,134
11047,2389,Pop,106
10639,5824,Unknown,0
10984,3677,Rock,134
20421,2885,Unknown,0
10127,7391,Unknown,0
12174,6370,Unknown,0
20151,6337,Unknown,0
6616,2233,Unknown,0
1139,732,Unknown,0
19558,8113,Unknown,0
13405,3535,Unknown,0
5869,7207,Unknown,0
19653,6259,Easy Listening,211
7866,6998,Unknown,0
7299,558,Unknown,0
11670,9093,Unknown,0
12663,2067,Unknown,0
5054,1979,Unknown,0
10238,5038,Unknown,0
7866,6998,Unknown,0
6683,8189,Unknown,0
15464,1369,Unknown,0
3264,5282,Rock,134
600,315,Unknown,0
10023,4624,Unknown,0
9476,7989,Unknown,0
12991,3295,Classic Rock,135
20065,1889,Unknown,0
15106,4141,Unknown,0
2863,5264,Unknown,0
18919,4448,Unknown,0
1200,2450,Pop,106
12230,8823,R&B,114
4979,4972,Unknown,0
2311,724,Comedy,206
1479,4389,Unknown,0
15370,6118,Unknown,0
20339,8761,Country,54
4525,6728,Unknown,0
19511,2236,Unknown,0
17778,6059,Unknown,0
10750,1637,Unknown,0
18031,167,Unknown,0
19664,3225,Unknown,0
14332,3747,Unknown,0
3133,935,Unknown,0
13648,8323,Unknown,0
1310,8627,Unknown,0
12310,1208,Unknown,0
17411,5797,Unknown,0
420,5113,Rap,35
14763,7789,Unknown,0
11220,5057,Unknown,0
15952,7847,Unknown,0
17116,6268,Unknown,0
11627,8337,Unknown,0
5291,1147,Unknown,0
6853,7709,Unknown,0
20458,7731,Unknown,0
633,4931,Unknown,0
5586,7975,Unknown,0
8650,2458,Unknown,0
20221,5229,Rock,134
12751,5167,Unknown,0
9774,2988,Unknown,0
3169,4688,Unknown,0
13300,4083,Unknown,0
16082,7821,Unknown,0
17390,2585,Rock,134
20428,3508,Unknown,0
14635,962,Unknown,0
3441,5869,Unknown,0
14513,6050,Unknown,0
16174,3795,Unknown,0
5218,5012,Unknown,0
339,5499,Unknown,0
14000,7894,Unknown,0
4131,443,Unknown,0
4844,5145,Unknown,0
10984,3677,Rock,134
9050,8534,Mainstream Dance,14
15491,7927,Unknown,0
18780,1465,Unknown,0
8952,1269,Unknown,0
6994,7657,Unknown,0
5281,8277,Unknown,0
5390,4,Unknown,0
15162,5829,Unknown,0
523,1873,Unknown,0
11844,5305,Unknown,0
13979,1297,Unknown,0
13621,7900,Unknown,0
1851,4453,Unknown,0
14398,2999,Unknown,0
12071,5113,Rap,35
20244,772,Unknown,0
5614,2820,Unknown,0
3616,7950,Unknown,0
13028,838,Unknown,0
14499,1323,Unknown,0
12296,9207,Unknown,0
15077,4789,Pop,106
665,7595,Unknown,0
9418,3807,Unknown,0
16612,557,Unknown,0
13314,7846,Unknown,0
11035,3332,Unknown,0
16336,2183,Rock,134
6361,6388,Unknown,0
8424,1101,Unknown,0
5583,852,Unknown,0
12677,6832,Unknown,0
7050,1601,Unknown,0
3197,6687,Unknown,0
797,6079,Unknown,0
9048,5381,Unknown,0
13576,7344,Unknown,0
12337,4013,Unknown,0
845,1597,Unknown,0
9897,255,R&B,114
708,3058,Unknown,0
19592,4410,Unknown,0
2226,6275,Unknown,0
6757,3987,Country,54
15943,969,Unknown,0
16782,4714,Unknown,0
10807,2999,Pop,106
13283,3076,Pop,106
4324,2020,Unknown,0
17751,8510,Unknown,0
6727,3030,Unknown,0
2433,764,Unknown,0
14309,6170,Unknown,0
5802,6625,Unknown,0
17959,5758,Unknown,0
5881,2868,Unknown,0
19044,2870,Unknown,0
6759,7791,Unknown,0
7529,8167,Unknown,0
635,9061,Unknown,0
17964,7536,Unknown,0
18559,6002,Pop,106
7804,7366,Unknown,0
9159,5926,Rock,134
18271,7024,Unknown,0
376,1296,Unknown,0
9409,4656,Unknown,0
14176,7118,Unknown,0
18212,8632,Unknown,0
5586,7975,Unknown,0
11785,6755,Unknown,0
15231,5410,Unknown,0
16466,529,Unknown,0
4037,2783,Unknown,0
11172,5282,Unknown,0
10990,6197,Unknown,0
11164,615,Classical,215
9597,924,Unknown,0
354,6450,Unknown,0
7129,8105,Unknown,0
10322,898,Rap,35
14970,1915,Unknown,0
11120,6913,Pop,106
6427,6005,Unknown,0
18303,3041,Unknown,0
14915,1529,Unknown,0
12397,4241,Unknown,0
346,360,Unknown,0
17894,1972,Unknown,0
5884,634,Unknown,0
5734,2860,Unknown,0
15672,6946,Unknown,0
11939,9332,Unknown,0
17401,5292,Unknown,0
8700,4275,Unknown,0
15057,6821,Unknown,0
16154,4185,Unknown,0
4518,6679,Rock,134
18532,6640,Unknown,0
6457,2640,Pop,106
5226,5071,Unknown,0
4356,5305,Unknown,0
9511,5955,Unknown,0
2771,1214,Unknown,0
6427,6005,Unknown,0
20223,8490,Unknown,0
4018,4204,Unknown,0
165,7868,Unknown,0
20271,7709,Unknown,0
12704,3990,Unknown,0
2582,9194,Unknown,0
1885,5034,Unknown,0
3256,7349,Unknown,0
16793,1086,Unknown,0
2972,374,Unknown,0
6226,673,Unknown,0
4570,7296,Unknown,0
13957,8164,Movie Soundtracks,188
14155,6262,R&B,114
17099,7750,Unknown,0
18974,5363,Rock,134
19702,7088,Unknown,0
4296,5601,Unknown,0
7840,6150,Unknown,0
3188,3996,Unknown,0
17793,3651,Unknown,0
17715,6829,Unknown,0
16375,8704,Unknown,0
12805,2840,Unknown,0
20231,6741,Unknown,0
9086,7078,Unknown,0
14970,1915,Unknown,0
2716,2877,Unknown,0
13587,5890,Unknown,0
9418,3807,Unknown,0
17066,3929,Easy Listening,211
7004,418,Unknown,0
13940,2394,Unknown,0
1018,4509,Unknown,0
6086,6918,Rock,134
9370,5365,Unknown,0
12983,8761,Country,54
4264,7634,Unknown,0
16325,4782,Unknown,0
9793,7066,Unknown,0
7930,922,Unknown,0
9186,7886,Unknown,0
15543,124,Unknown,0
11585,2017,Unknown,0
3529,3229,Rap,35
14465,8151,Unknown,0
11297,2756,Unknown,0
11032,2937,Unknown,0
11664,1863,Unknown,0
17604,2782,Unknown,0
3517,3996,Unknown,0
10019,8052,Unknown,0
13388,4777,Unknown,0
5829,8326,Classic R&B,115
14173,8872,Unknown,0
19139,1926,Unknown,0
7191,1363,Unknown,0
9016,1915,Unknown,0
10875,6832,Unknown,0
64,5072,Unknown,0
16732,821,Unknown,0
10489,7133,Unknown,0
8611,142,Unknown,0
19969,6546,Unknown,0
2426,8466,Unknown,0
13442,8185,Rock,134
11981,104,Unknown,0
6968,1583,Unknown,0
11795,2640,Pop,106
11168,4459,Unknown,0
14993,8574,Rock,134
17761,43,Unknown,0
10190,6348,Unknown,0
4348,6262,Unknown,0
20345,2535,Unknown,0
3632,4823,Unknown,0
18106,3918,Unknown,0
4274,6543,Unknown,0
14193,7665,Unknown,0
9889,8952,Unknown,0
1897,3429,Unknown,0
18455,3675,Rock,134
3988,8188,Unknown,0
19584,3578,Unknown,0
19694,5178,Unknown,0
8263,6687,Unknown,0
12197,1257,Unknown,0
15940,932,Unknown,0
7665,3317,Unknown,0
732,4569,Unknown,0
20201,7740,Rock,134
4802,1772,R&B,114
420,5113,Rap,35
5408,9135,Industrial Rock,161
16361,4944,Unknown,0
18676,7595,Unknown,0
3403,6476,Gospel,126
2451,6687,Unknown,0
20473,770,Unknown,0
6422,9165,Unknown,0
15465,1842,Unknown,0
9117,7092,Unknown,0
7505,4772,Unknown,0
12142,4823,Unknown,0
6992,8078,Unknown,0
7413,3722,Unknown,0
14384,2927,Unknown,0
19343,926,Unknown,0
20320,7346,Unknown,0
10597,6144,Unknown,0
6900,5007,Unknown,0
15741,475,Unknown,0
2877,1347,Unknown,0
10471,112,Unknown,0
4569,3982,Unknown,0
7873,1915,Unknown,0
15294,3484,Unknown,0
17563,42,Rap,35
19592,4410,Unknown,0
14182,5066,Unknown,0
863,6006,Unknown,0
429,5857,Unknown,0
5734,2860,Unknown,0
8732,8715,Unknown,0
17042,2384,Unknown,0
11610,477,Unknown,0
13312,6853,Unknown,0
15230,1926,Unknown,0
14031,6138,Unknown,0
18560,3498,Unknown,0
7575,7548,Unknown,0
18443,4319,Unknown,0
11433,4448,Unknown,0
8361,3704,Unknown,0
3558,4184,Unknown,0
4967,6868,Unknown,0
6666,3076,Unknown,0
16673,5467,Pop,106
12947,9426,Unknown,0
8967,2662,Unknown,0
16207,7324,Unknown,0
4888,3842,Unknown,0
11047,2389,Pop,106
16143,9273,Unknown,0
1339,1280,Unknown,0
50,9302,Unknown,0
19095,5511,R&B,114
14031,6138,Unknown,0
13296,8472,Reggae,27
7466,6050,Unknown,0
4813,651,Unknown,0
7813,615,Unknown,0
5702,8760,Unknown,0
7108,4302,Unknown,0
3239,9209,Unknown,0
9647,5495,Unknown,0
19483,6328,Unknown,0
7640,2220,Unknown,0
1339,1280,Unknown,0
20339,8761,Country,54
1455,2220,Unknown,0
8672,5797,Unknown,0
16513,5138,Unknown,0
16379,7634,Unknown,0
7121,8866,Unknown,0
11014,5225,Unknown,0
4405,3265,Unknown,0
16595,6494,Unknown,0
6275,6418,Unknown,0
16730,9222,Unknown,0
5955,6508,Blues,47
20330,39,Unknown,0
6327,5574,Unknown,0
6514,7762,Unknown,0
8436,4754,Unknown,0
2210,6019,R&B,114
4746,3677,Rock,134
1320,5538,Unknown,0
8504,5052,Unknown,0
20205,4482,Unknown,0
3570,5613,Unknown,0
8442,3253,Unknown,0
16018,4453,Unknown,0
14371,3980,Unknown,0
2279,3228,Unknown,0
14020,8359,Unknown,0
212,4459,Unknown,0
2815,6362,Unknown,0
7331,4037,Unknown,0
10616,4149,Unknown,0
8482,5924,Unknown,0
11980,8727,Unknown,0
15847,8804,Unknown,0
16511,9290,Unknown,0
16618,5024,Unknown,0
19660,2887,Unknown,0
19950,3058,Unknown,0
7146,1939,Unknown,0
14131,916,Unknown,0
16026,1026,Unknown,0
2496,1033,Unknown,0
19308,3491,Unknown,0
10705,1597,Unknown,0
1282,5045,Unknown,0
12547,8909,Unknown,0
13725,2741,Unknown,0
18004,9402,Unknown,0
2581,8153,Unknown,0
248,1883,Unknown,0
2771,1214,Unknown,0
19104,4258,Unknown,0
20276,4019,Folk,65
10980,1347,Country,54
14639,5749,Unknown,0
9565,9402,Unknown,0
7464,8254,Unknown,0
6074,5719,Unknown,0
913,9302,Unknown,0
6108,9188,Unknown,0
15056,4304,Unknown,0
16566,6744,Unknown,0
679,3518,Unknown,0
8601,1166,Rock,134
13567,5785,Unknown,0
3727,3386,Unknown,0
14978,3058,Unknown,0
8766,3450,Unknown,0
4430,824,Unknown,0
15442,4801,Unknown,0
2128,2391,Unknown,0
19599,7641,Unknown,0
14741,3529,Unknown,0
14133,5926,Unknown,0
15079,6379,Unknown,0
18212,8632,Unknown,0
5617,3372,Unknown,0
12002,9414,Unknown,0
6716,3042,Unknown,0
2171,6823,Rock,134
9447,6805,Unknown,0
16565,2183,Rock,134
10095,349,Unknown,0
16879,2640,Pop,106
3072,8823,Unknown,0
10797,6411,Unknown,0
16302,5892,Unknown,0
7548,8922,Unknown,0
8789,4304,Unknown,0
16438,3646,Unknown,0
14223,7526,Unknown,0
5699,4258,Unknown,0
17286,8412,Unknown,0
6717,5484,Unknown,0
4584,2357,Unknown,0
6547,9315,Unknown,0
16499,4642,Unknown,0
13021,5245,Pop,106
5129,5983,Unknown,0
9741,5568,Unknown,0
18695,579,Unknown,0
4296,6249,Unknown,0
7418,5508,Unknown,0
19558,8811,Unknown,0
2427,4914,Unknown,0
433,6940,Unknown,0
1709,7825,Unknown,0
3788,8657,Unknown,0
7581,8767,Unknown,0
11452,4543,Rock,134
12511,1486,Unknown,0
170,7641,Unknown,0
8404,5485,Unknown,0
13750,6252,Unknown,0
2632,4100,Unknown,0
2209,5177,Unknown,0
531,940,Unknown,0
7241,4587,Unknown,0
11158,6494,Unknown,0
16718,3225,Unknown,0
2518,49,Unknown,0
20129,7267,Unknown,0
12242,6494,Unknown,0
4431,4103,Unknown,0
1305,8301,Unknown,0
12729,8364,Unknown,0
2626,9195,Unknown,0
12302,9197,Country,54
9930,1015,Unknown,0
